,term,score
0,christ,49.630249588052564
1,laodicea,15.273593033084301
2,jesus,15.270846027093096
3,body,12.969389447478848
4,mystery,12.029872168218986
5,circumcision,11.227189386370382
6,wisdom,11.024380736426952
7,faith,9.544278766933186
8,paul,9.485917101339
9,colossians,9.023090877662042
10,beguile,9.023090877662042
11,rudiments,9.023090877662042
12,church,8.640680726670173
13,onesimus,8.212160661445711
14,epaphras,8.212160661445711
15,complete,8.212160661445711
16,grace,7.968873533733708
17,saints,7.9432671780910615
18,created,7.6969058693271215
19,saluteth,7.636796516542151
20,fellowservant,7.636796516542151
21,faithful,7.489952436863049
22,minister,7.349587157617968
23,invisible,7.190509413913731
24,humility,7.190509413913731
25,beloved,6.832740231697944
26,affection,6.825866300325822
27,principalities,6.825866300325822
28,tychicus,6.825866300325822
29,knit,6.825866300325822
30,uncircumcision,6.825866300325822
31,pleasing,6.825866300325822
32,world,6.713328379099218
33,dear,6.517564940671305
34,knowledge,6.484694723739424
35,read,6.34095049809795
36,spiritual,6.25050215542226
37,epistle,6.207595210385449
38,hearts,6.06325266110812
39,teaching,5.804215052793841
40,powers,5.804215052793841
41,bond,5.613594693185191
42,cross,5.613594693185191
43,husbands,5.439571939205932
44,creature,5.439571939205932
45,bonds,5.439571939205932
46,whereof,5.410485713186432
47,hope,5.410485713186432
48,thanksgiving,5.279486523858859
49,fulness,5.279486523858859
50,longsuffering,5.131270579551415
51,praying,5.131270579551415
52,mind,5.034996284324414
53,hid,5.034996284324414
54,apostle,4.86420779430237
55,masters,4.86420779430237
56,fulfil,4.7429585506695
57,wrong,4.7429585506695
58,ordinances,4.628641722989602
59,sins,4.54743949583109
60,received,4.54743949583109
61,manifest,4.520507280449051
62,nymphas,4.511545438831021
63,nourishment,4.511545438831021
64,blotting,4.511545438831021
65,visible,4.511545438831021
66,perfectness,4.511545438831021
67,acknowledgement,4.511545438831021
68,philosophy,4.511545438831021
69,admonishing,4.511545438831021
70,intruding,4.511545438831021
71,neglecting,4.511545438831021
72,scythian,4.511545438831021
73,nailing,4.511545438831021
74,handwriting,4.511545438831021
75,increasing,4.511545438831021
76,vainly,4.511545438831021
77,humbleness,4.511545438831021
78,consist,4.511545438831021
79,fellowworkers,4.511545438831021
80,joying,4.511545438831021
81,heartily,4.511545438831021
82,colosse,4.511545438831021
83,unreproveable,4.511545438831021
84,hierapolis,4.511545438831021
85,receive,4.330477511092211
86,gospel,4.320340363335086
87,respect,4.320340363335086
88,giving,4.138396806923633
89,knowing,4.138396806923633
90,justus,4.106080330722856
91,laodiceans,4.106080330722856
92,dominions,4.106080330722856
